cluster_id,ID,DATE,field,trait,birth_origin
Background,hCoV-19/USA/FL-BPHL-0176/2020|EPI_ISL_480827|2020-04-03|NorthAmerica,2020-04-03,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0816/2020|EPI_ISL_514162|2020-06-08|NorthAmerica,2020-06-08,SampleName,EPI_ISL_514162,NA
Background,hCoV-19/USA/FL-BPHL-0816/2020|EPI_ISL_514162|2020-06-08|NorthAmerica,2020-06-08,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0816/2020|EPI_ISL_514162|2020-06-08|NorthAmerica,2020-06-08,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0816/2020|EPI_ISL_514162|2020-06-08|NorthAmerica,2020-06-08,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0816/2020|EPI_ISL_514162|2020-06-08|NorthAmerica,2020-06-08,lineage,B.1.1.304,NA
Background,hCoV-19/USA/FL-BPHL-0816/2020|EPI_ISL_514162|2020-06-08|NorthAmerica,2020-06-08,ambiguity_score,0.992650334075724,NA
Background,hCoV-19/USA/FL-BPHL-0816/2020|EPI_ISL_514162|2020-06-08|NorthAmerica,2020-06-08,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0816/2020|EPI_ISL_514162|2020-06-08|NorthAmerica,2020-06-08,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0816/2020|EPI_ISL_514162|2020-06-08|NorthAmerica,2020-06-08,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0521/2020|EPI_ISL_508724|2020-06-18|NorthAmerica,2020-06-18,SampleName,EPI_ISL_508724,NA
Background,hCoV-19/USA/FL-BPHL-0521/2020|EPI_ISL_508724|2020-06-18|NorthAmerica,2020-06-18,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0521/2020|EPI_ISL_508724|2020-06-18|NorthAmerica,2020-06-18,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0521/2020|EPI_ISL_508724|2020-06-18|NorthAmerica,2020-06-18,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0521/2020|EPI_ISL_508724|2020-06-18|NorthAmerica,2020-06-18,lineage,B.1.1,NA
Background,hCoV-19/USA/FL-BPHL-0521/2020|EPI_ISL_508724|2020-06-18|NorthAmerica,2020-06-18,ambiguity_score,0.992650334075724,NA
Background,hCoV-19/USA/FL-BPHL-0521/2020|EPI_ISL_508724|2020-06-18|NorthAmerica,2020-06-18,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0521/2020|EPI_ISL_508724|2020-06-18|NorthAmerica,2020-06-18,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0521/2020|EPI_ISL_508724|2020-06-18|NorthAmerica,2020-06-18,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0522/2020|EPI_ISL_508725|2020-06-18|NorthAmerica,2020-06-18,SampleName,EPI_ISL_508725,NA
Background,hCoV-19/USA/FL-BPHL-0522/2020|EPI_ISL_508725|2020-06-18|NorthAmerica,2020-06-18,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0522/2020|EPI_ISL_508725|2020-06-18|NorthAmerica,2020-06-18,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0522/2020|EPI_ISL_508725|2020-06-18|NorthAmerica,2020-06-18,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0522/2020|EPI_ISL_508725|2020-06-18|NorthAmerica,2020-06-18,lineage,B.1.1,NA
Background,hCoV-19/USA/FL-BPHL-0522/2020|EPI_ISL_508725|2020-06-18|NorthAmerica,2020-06-18,ambiguity_score,0.992650334075724,NA
Background,hCoV-19/USA/FL-BPHL-0522/2020|EPI_ISL_508725|2020-06-18|NorthAmerica,2020-06-18,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0522/2020|EPI_ISL_508725|2020-06-18|NorthAmerica,2020-06-18,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0522/2020|EPI_ISL_508725|2020-06-18|NorthAmerica,2020-06-18,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0155/2020|EPI_ISL_480806|2020-03-31|NorthAmerica,2020-03-31,SampleName,EPI_ISL_480806,NA
Background,hCoV-19/USA/FL-BPHL-0155/2020|EPI_ISL_480806|2020-03-31|NorthAmerica,2020-03-31,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0155/2020|EPI_ISL_480806|2020-03-31|NorthAmerica,2020-03-31,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0155/2020|EPI_ISL_480806|2020-03-31|NorthAmerica,2020-03-31,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0155/2020|EPI_ISL_480806|2020-03-31|NorthAmerica,2020-03-31,lineage,B.1.1,NA
Background,hCoV-19/USA/FL-BPHL-0155/2020|EPI_ISL_480806|2020-03-31|NorthAmerica,2020-03-31,ambiguity_score,0.992650334075724,NA
Background,hCoV-19/USA/FL-BPHL-0155/2020|EPI_ISL_480806|2020-03-31|NorthAmerica,2020-03-31,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0155/2020|EPI_ISL_480806|2020-03-31|NorthAmerica,2020-03-31,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0155/2020|EPI_ISL_480806|2020-03-31|NorthAmerica,2020-03-31,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0514/2020|EPI_ISL_508717|2020-06-12|NorthAmerica,2020-06-12,SampleName,EPI_ISL_508717,NA
Background,hCoV-19/USA/FL-BPHL-0514/2020|EPI_ISL_508717|2020-06-12|NorthAmerica,2020-06-12,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0514/2020|EPI_ISL_508717|2020-06-12|NorthAmerica,2020-06-12,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0514/2020|EPI_ISL_508717|2020-06-12|NorthAmerica,2020-06-12,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0514/2020|EPI_ISL_508717|2020-06-12|NorthAmerica,2020-06-12,lineage,B.1.1.180,NA
Background,hCoV-19/USA/FL-BPHL-0514/2020|EPI_ISL_508717|2020-06-12|NorthAmerica,2020-06-12,ambiguity_score,0.992650334075724,NA
Background,hCoV-19/USA/FL-BPHL-0514/2020|EPI_ISL_508717|2020-06-12|NorthAmerica,2020-06-12,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0514/2020|EPI_ISL_508717|2020-06-12|NorthAmerica,2020-06-12,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0514/2020|EPI_ISL_508717|2020-06-12|NorthAmerica,2020-06-12,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0519/2020|EPI_ISL_508722|2020-06-16|NorthAmerica,2020-06-16,SampleName,EPI_ISL_508722,NA
Background,hCoV-19/USA/FL-BPHL-0519/2020|EPI_ISL_508722|2020-06-16|NorthAmerica,2020-06-16,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0519/2020|EPI_ISL_508722|2020-06-16|NorthAmerica,2020-06-16,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0519/2020|EPI_ISL_508722|2020-06-16|NorthAmerica,2020-06-16,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0519/2020|EPI_ISL_508722|2020-06-16|NorthAmerica,2020-06-16,lineage,B.1.1.180,NA
Background,hCoV-19/USA/FL-BPHL-0519/2020|EPI_ISL_508722|2020-06-16|NorthAmerica,2020-06-16,ambiguity_score,0.957834101382488,NA
Background,hCoV-19/USA/FL-BPHL-0519/2020|EPI_ISL_508722|2020-06-16|NorthAmerica,2020-06-16,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0519/2020|EPI_ISL_508722|2020-06-16|NorthAmerica,2020-06-16,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0519/2020|EPI_ISL_508722|2020-06-16|NorthAmerica,2020-06-16,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0848/2020|EPI_ISL_514194|2020-06-23|NorthAmerica,2020-06-23,SampleName,EPI_ISL_514194,NA
Background,hCoV-19/USA/FL-BPHL-0848/2020|EPI_ISL_514194|2020-06-23|NorthAmerica,2020-06-23,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0848/2020|EPI_ISL_514194|2020-06-23|NorthAmerica,2020-06-23,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0848/2020|EPI_ISL_514194|2020-06-23|NorthAmerica,2020-06-23,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0848/2020|EPI_ISL_514194|2020-06-23|NorthAmerica,2020-06-23,lineage,B.1.1.180,NA
Background,hCoV-19/USA/FL-BPHL-0848/2020|EPI_ISL_514194|2020-06-23|NorthAmerica,2020-06-23,ambiguity_score,0.986101770903385,NA
Background,hCoV-19/USA/FL-BPHL-0848/2020|EPI_ISL_514194|2020-06-23|NorthAmerica,2020-06-23,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0848/2020|EPI_ISL_514194|2020-06-23|NorthAmerica,2020-06-23,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0848/2020|EPI_ISL_514194|2020-06-23|NorthAmerica,2020-06-23,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0772/2020|EPI_ISL_512677|2020-06-29|NorthAmerica,2020-06-29,SampleName,EPI_ISL_512677,NA
Background,hCoV-19/USA/FL-BPHL-0772/2020|EPI_ISL_512677|2020-06-29|NorthAmerica,2020-06-29,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0772/2020|EPI_ISL_512677|2020-06-29|NorthAmerica,2020-06-29,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0772/2020|EPI_ISL_512677|2020-06-29|NorthAmerica,2020-06-29,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0772/2020|EPI_ISL_512677|2020-06-29|NorthAmerica,2020-06-29,lineage,B.1.1.180,NA
Background,hCoV-19/USA/FL-BPHL-0772/2020|EPI_ISL_512677|2020-06-29|NorthAmerica,2020-06-29,ambiguity_score,0.929973976815708,NA
Background,hCoV-19/USA/FL-BPHL-0772/2020|EPI_ISL_512677|2020-06-29|NorthAmerica,2020-06-29,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0772/2020|EPI_ISL_512677|2020-06-29|NorthAmerica,2020-06-29,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0772/2020|EPI_ISL_512677|2020-06-29|NorthAmerica,2020-06-29,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0751/2020|EPI_ISL_512557|2020-06-23|NorthAmerica,2020-06-23,SampleName,EPI_ISL_512557,NA
Background,hCoV-19/USA/FL-BPHL-0751/2020|EPI_ISL_512557|2020-06-23|NorthAmerica,2020-06-23,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0751/2020|EPI_ISL_512557|2020-06-23|NorthAmerica,2020-06-23,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0751/2020|EPI_ISL_512557|2020-06-23|NorthAmerica,2020-06-23,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0751/2020|EPI_ISL_512557|2020-06-23|NorthAmerica,2020-06-23,lineage,B.1.1.180,NA
Background,hCoV-19/USA/FL-BPHL-0751/2020|EPI_ISL_512557|2020-06-23|NorthAmerica,2020-06-23,ambiguity_score,0.992650334075724,NA
Background,hCoV-19/USA/FL-BPHL-0751/2020|EPI_ISL_512557|2020-06-23|NorthAmerica,2020-06-23,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0751/2020|EPI_ISL_512557|2020-06-23|NorthAmerica,2020-06-23,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0751/2020|EPI_ISL_512557|2020-06-23|NorthAmerica,2020-06-23,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0750/2020|EPI_ISL_512556|2020-06-22|NorthAmerica,2020-06-22,SampleName,EPI_ISL_512556,NA
Background,hCoV-19/USA/FL-BPHL-0750/2020|EPI_ISL_512556|2020-06-22|NorthAmerica,2020-06-22,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0750/2020|EPI_ISL_512556|2020-06-22|NorthAmerica,2020-06-22,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0750/2020|EPI_ISL_512556|2020-06-22|NorthAmerica,2020-06-22,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0750/2020|EPI_ISL_512556|2020-06-22|NorthAmerica,2020-06-22,lineage,B.1.1.180,NA
Background,hCoV-19/USA/FL-BPHL-0750/2020|EPI_ISL_512556|2020-06-22|NorthAmerica,2020-06-22,ambiguity_score,0.992650334075724,NA
Background,hCoV-19/USA/FL-BPHL-0750/2020|EPI_ISL_512556|2020-06-22|NorthAmerica,2020-06-22,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0750/2020|EPI_ISL_512556|2020-06-22|NorthAmerica,2020-06-22,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0750/2020|EPI_ISL_512556|2020-06-22|NorthAmerica,2020-06-22,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0533/2020|EPI_ISL_508736|2020-06-19|NorthAmerica,2020-06-19,SampleName,EPI_ISL_508736,NA
Background,hCoV-19/USA/FL-BPHL-0533/2020|EPI_ISL_508736|2020-06-19|NorthAmerica,2020-06-19,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0533/2020|EPI_ISL_508736|2020-06-19|NorthAmerica,2020-06-19,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0533/2020|EPI_ISL_508736|2020-06-19|NorthAmerica,2020-06-19,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0533/2020|EPI_ISL_508736|2020-06-19|NorthAmerica,2020-06-19,lineage,B.1.1.180,NA
Background,hCoV-19/USA/FL-BPHL-0533/2020|EPI_ISL_508736|2020-06-19|NorthAmerica,2020-06-19,ambiguity_score,0.992650334075724,NA
Background,hCoV-19/USA/FL-BPHL-0533/2020|EPI_ISL_508736|2020-06-19|NorthAmerica,2020-06-19,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0533/2020|EPI_ISL_508736|2020-06-19|NorthAmerica,2020-06-19,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0533/2020|EPI_ISL_508736|2020-06-19|NorthAmerica,2020-06-19,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0534/2020|EPI_ISL_508737|2020-06-19|NorthAmerica,2020-06-19,SampleName,EPI_ISL_508737,NA
Background,hCoV-19/USA/FL-BPHL-0534/2020|EPI_ISL_508737|2020-06-19|NorthAmerica,2020-06-19,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0534/2020|EPI_ISL_508737|2020-06-19|NorthAmerica,2020-06-19,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0534/2020|EPI_ISL_508737|2020-06-19|NorthAmerica,2020-06-19,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0534/2020|EPI_ISL_508737|2020-06-19|NorthAmerica,2020-06-19,lineage,B.1.1.180,NA
Background,hCoV-19/USA/FL-BPHL-0534/2020|EPI_ISL_508737|2020-06-19|NorthAmerica,2020-06-19,ambiguity_score,0.992650334075724,NA
Background,hCoV-19/USA/FL-BPHL-0534/2020|EPI_ISL_508737|2020-06-19|NorthAmerica,2020-06-19,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0534/2020|EPI_ISL_508737|2020-06-19|NorthAmerica,2020-06-19,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0534/2020|EPI_ISL_508737|2020-06-19|NorthAmerica,2020-06-19,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0532/2020|EPI_ISL_508735|2020-06-19|NorthAmerica,2020-06-19,SampleName,EPI_ISL_508735,NA
Background,hCoV-19/USA/FL-BPHL-0532/2020|EPI_ISL_508735|2020-06-19|NorthAmerica,2020-06-19,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0532/2020|EPI_ISL_508735|2020-06-19|NorthAmerica,2020-06-19,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0532/2020|EPI_ISL_508735|2020-06-19|NorthAmerica,2020-06-19,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0532/2020|EPI_ISL_508735|2020-06-19|NorthAmerica,2020-06-19,lineage,B.1.1.180,NA
Background,hCoV-19/USA/FL-BPHL-0532/2020|EPI_ISL_508735|2020-06-19|NorthAmerica,2020-06-19,ambiguity_score,0.992650334075724,NA
Background,hCoV-19/USA/FL-BPHL-0532/2020|EPI_ISL_508735|2020-06-19|NorthAmerica,2020-06-19,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0532/2020|EPI_ISL_508735|2020-06-19|NorthAmerica,2020-06-19,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0532/2020|EPI_ISL_508735|2020-06-19|NorthAmerica,2020-06-19,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0769/2020|EPI_ISL_512574|2020-06-29|NorthAmerica,2020-06-29,SampleName,EPI_ISL_512574,NA
Background,hCoV-19/USA/FL-BPHL-0769/2020|EPI_ISL_512574|2020-06-29|NorthAmerica,2020-06-29,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0769/2020|EPI_ISL_512574|2020-06-29|NorthAmerica,2020-06-29,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0769/2020|EPI_ISL_512574|2020-06-29|NorthAmerica,2020-06-29,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0769/2020|EPI_ISL_512574|2020-06-29|NorthAmerica,2020-06-29,lineage,B.1.1.180,NA
Background,hCoV-19/USA/FL-BPHL-0769/2020|EPI_ISL_512574|2020-06-29|NorthAmerica,2020-06-29,ambiguity_score,0.979697721633205,NA
Background,hCoV-19/USA/FL-BPHL-0769/2020|EPI_ISL_512574|2020-06-29|NorthAmerica,2020-06-29,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0769/2020|EPI_ISL_512574|2020-06-29|NorthAmerica,2020-06-29,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0769/2020|EPI_ISL_512574|2020-06-29|NorthAmerica,2020-06-29,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0911/2020|EPI_ISL_517801|2020-06-30|NorthAmerica,2020-06-30,SampleName,EPI_ISL_517801,NA
Background,hCoV-19/USA/FL-BPHL-0911/2020|EPI_ISL_517801|2020-06-30|NorthAmerica,2020-06-30,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0911/2020|EPI_ISL_517801|2020-06-30|NorthAmerica,2020-06-30,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0911/2020|EPI_ISL_517801|2020-06-30|NorthAmerica,2020-06-30,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0911/2020|EPI_ISL_517801|2020-06-30|NorthAmerica,2020-06-30,lineage,B.1.1.180,NA
Background,hCoV-19/USA/FL-BPHL-0911/2020|EPI_ISL_517801|2020-06-30|NorthAmerica,2020-06-30,ambiguity_score,0.992650334075724,NA
Background,hCoV-19/USA/FL-BPHL-0911/2020|EPI_ISL_517801|2020-06-30|NorthAmerica,2020-06-30,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0911/2020|EPI_ISL_517801|2020-06-30|NorthAmerica,2020-06-30,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0911/2020|EPI_ISL_517801|2020-06-30|NorthAmerica,2020-06-30,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0520/2020|EPI_ISL_508723|2020-06-16|NorthAmerica,2020-06-16,SampleName,EPI_ISL_508723,NA
Background,hCoV-19/USA/FL-BPHL-0520/2020|EPI_ISL_508723|2020-06-16|NorthAmerica,2020-06-16,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0520/2020|EPI_ISL_508723|2020-06-16|NorthAmerica,2020-06-16,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0520/2020|EPI_ISL_508723|2020-06-16|NorthAmerica,2020-06-16,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0520/2020|EPI_ISL_508723|2020-06-16|NorthAmerica,2020-06-16,lineage,B.1.1.180,NA
Background,hCoV-19/USA/FL-BPHL-0520/2020|EPI_ISL_508723|2020-06-16|NorthAmerica,2020-06-16,ambiguity_score,0.992650334075724,NA
Background,hCoV-19/USA/FL-BPHL-0520/2020|EPI_ISL_508723|2020-06-16|NorthAmerica,2020-06-16,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0520/2020|EPI_ISL_508723|2020-06-16|NorthAmerica,2020-06-16,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0520/2020|EPI_ISL_508723|2020-06-16|NorthAmerica,2020-06-16,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0513/2020|EPI_ISL_508716|2020-06-12|NorthAmerica,2020-06-12,SampleName,EPI_ISL_508716,NA
Background,hCoV-19/USA/FL-BPHL-0513/2020|EPI_ISL_508716|2020-06-12|NorthAmerica,2020-06-12,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0513/2020|EPI_ISL_508716|2020-06-12|NorthAmerica,2020-06-12,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0513/2020|EPI_ISL_508716|2020-06-12|NorthAmerica,2020-06-12,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0513/2020|EPI_ISL_508716|2020-06-12|NorthAmerica,2020-06-12,lineage,B.1.1.180,NA
Background,hCoV-19/USA/FL-BPHL-0513/2020|EPI_ISL_508716|2020-06-12|NorthAmerica,2020-06-12,ambiguity_score,0.992650334075724,NA
Background,hCoV-19/USA/FL-BPHL-0513/2020|EPI_ISL_508716|2020-06-12|NorthAmerica,2020-06-12,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0513/2020|EPI_ISL_508716|2020-06-12|NorthAmerica,2020-06-12,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0513/2020|EPI_ISL_508716|2020-06-12|NorthAmerica,2020-06-12,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0770/2020|EPI_ISL_512575|2020-06-29|NorthAmerica,2020-06-29,SampleName,EPI_ISL_512575,NA
Background,hCoV-19/USA/FL-BPHL-0770/2020|EPI_ISL_512575|2020-06-29|NorthAmerica,2020-06-29,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0770/2020|EPI_ISL_512575|2020-06-29|NorthAmerica,2020-06-29,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0770/2020|EPI_ISL_512575|2020-06-29|NorthAmerica,2020-06-29,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0770/2020|EPI_ISL_512575|2020-06-29|NorthAmerica,2020-06-29,lineage,B.1.1.180,NA
Background,hCoV-19/USA/FL-BPHL-0770/2020|EPI_ISL_512575|2020-06-29|NorthAmerica,2020-06-29,ambiguity_score,0.992650334075724,NA
Background,hCoV-19/USA/FL-BPHL-0770/2020|EPI_ISL_512575|2020-06-29|NorthAmerica,2020-06-29,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0770/2020|EPI_ISL_512575|2020-06-29|NorthAmerica,2020-06-29,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0770/2020|EPI_ISL_512575|2020-06-29|NorthAmerica,2020-06-29,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0985/2020|EPI_ISL_517875|2020-06-08|NorthAmerica,2020-06-08,SampleName,EPI_ISL_517875,NA
Background,hCoV-19/USA/FL-BPHL-0985/2020|EPI_ISL_517875|2020-06-08|NorthAmerica,2020-06-08,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0985/2020|EPI_ISL_517875|2020-06-08|NorthAmerica,2020-06-08,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0985/2020|EPI_ISL_517875|2020-06-08|NorthAmerica,2020-06-08,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0985/2020|EPI_ISL_517875|2020-06-08|NorthAmerica,2020-06-08,lineage,B.1.1.180,NA
Background,hCoV-19/USA/FL-BPHL-0985/2020|EPI_ISL_517875|2020-06-08|NorthAmerica,2020-06-08,ambiguity_score,0.992650334075724,NA
Background,hCoV-19/USA/FL-BPHL-0985/2020|EPI_ISL_517875|2020-06-08|NorthAmerica,2020-06-08,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0985/2020|EPI_ISL_517875|2020-06-08|NorthAmerica,2020-06-08,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0985/2020|EPI_ISL_517875|2020-06-08|NorthAmerica,2020-06-08,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0515/2020|EPI_ISL_508718|2020-06-12|NorthAmerica,2020-06-12,SampleName,EPI_ISL_508718,NA
Background,hCoV-19/USA/FL-BPHL-0515/2020|EPI_ISL_508718|2020-06-12|NorthAmerica,2020-06-12,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0515/2020|EPI_ISL_508718|2020-06-12|NorthAmerica,2020-06-12,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0515/2020|EPI_ISL_508718|2020-06-12|NorthAmerica,2020-06-12,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0515/2020|EPI_ISL_508718|2020-06-12|NorthAmerica,2020-06-12,lineage,B.1.1.180,NA
Background,hCoV-19/USA/FL-BPHL-0515/2020|EPI_ISL_508718|2020-06-12|NorthAmerica,2020-06-12,ambiguity_score,0.992650334075724,NA
Background,hCoV-19/USA/FL-BPHL-0515/2020|EPI_ISL_508718|2020-06-12|NorthAmerica,2020-06-12,pangoLEARN_version,2021-11-25,NA
Background,hCoV-19/USA/FL-BPHL-0515/2020|EPI_ISL_508718|2020-06-12|NorthAmerica,2020-06-12,pango_version,v1.2.101,NA
Background,hCoV-19/USA/FL-BPHL-0515/2020|EPI_ISL_508718|2020-06-12|NorthAmerica,2020-06-12,tardis_location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0836/2020|EPI_ISL_514182|2020-06-19|NorthAmerica,2020-06-19,SampleName,EPI_ISL_514182,NA
Background,hCoV-19/USA/FL-BPHL-0836/2020|EPI_ISL_514182|2020-06-19|NorthAmerica,2020-06-19,Continent,NorthAmerica,NA
Background,hCoV-19/USA/FL-BPHL-0836/2020|EPI_ISL_514182|2020-06-19|NorthAmerica,2020-06-19,Country,USA,NA
Background,hCoV-19/USA/FL-BPHL-0836/2020|EPI_ISL_514182|2020-06-19|NorthAmerica,2020-06-19,Location,FL,NA
Background,hCoV-19/USA/FL-BPHL-0836/2020|EPI_ISL_514182|2020-06-19|NorthAmerica,2020-06-19,lineage,B.1.1.180,NA
Background,hCoV-19/USA/FL-BPHL-0836/2020|EPI_ISL_514182|2020-06-19|NorthAmerica,2020-06-19,ambiguity_score,0.98268106162843,NA
